X,Y,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,number,type
101.278587570374,0.950012322537726,Plot A,,,,,,,,,,,
101.279745823146,0.949554462113704,Plot H,,,,,,,,,,,
101.279624198965,0.948767772450545,Plot I,,,,,,,,,,,
101.281518763299,0.951002015306392,Plot R,,,,,,,,,,,
